code,prov,area_ha,sp,elev_mean,elev_min,elev_max,elevF,perim,lat,long,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,sp_abrev,especie
GR076003,GR,600.8680856999999,PINUS HALEPENSIS,862.95,783,990,1low,18648.54,37.39779,-3.19116,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,1,0,1,3,2,1,1,2,1,1,1,2,3,0,1,0,phale,P. halpensis
GR084001,GR,35.3289771,PINUS PINASTER,1212.42,1083,1359,2medium,2809.05,37.08307,-3.55721,NA,2,0,0,4,5,1,2,2,2,2,NA,1,1,1,2,1,NA,0,0,0,1,1,3,3,1,2,ppinas,P. pinaster
GR084002,GR,46.3964836,PINUS PINASTER,1285.58,1130,1505,2medium,4244.63,37.07883,-3.55495,NA,1,0,0,3,4,2,2,1,2,2,NA,1,1,1,2,1,NA,0,0,0,0,1,3,3,1,2,ppinas,P. pinaster
GR085003,GR,212.1293549,PINUS SYLVESTRIS,1971.7,1825,2152,3high,9785.92,37.35781,-2.89669,2,1,1,1,1,2,3,2,2,1,1,1,1,0,NA,0,1,1,1,0,0,0,3,3,0,1,2,psylv,P. sylvestris
GR085004,GR,411.2295991,PINUS SYLVESTRIS,1790.63,1613,1951,3high,15494.51,37.34723,-2.85534,0,0,0,0,1,1,1,1,1,1,1,1,1,0,NA,0,1,1,0,0,0,0,2,2,1,1,2,psylv,P. sylvestris
GR085005,GR,281.17009640000003,PINUS SYLVESTRIS,1828.87,1574,2031,3high,13021.48,37.34881,-2.88315,0,1,1,1,1,3,4,2,1,1,1,1,1,0,NA,1,1,1,1,0,0,0,3,3,0,1,2,psylv,P. sylvestris
GR085006,GR,431.87137010000004,PINUS SYLVESTRIS,2069.38,1860,2241,3high,11170.35,37.33379,-2.84529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0,1,1,0,0,0,0,1,1,1,1,1,psylv,P. sylvestris
GR085007,GR,193.9716459,PINUS SYLVESTRIS,1769.22,1583,1929,3high,10679.62,37.32968,-2.86993,0,0,0,0,1,1,1,1,1,1,1,1,2,0,NA,1,1,1,1,0,0,0,2,2,1,1,2,psylv,P. sylvestris
GR085008,GR,229.5725142,PINUS HALEPENSIS,1600.62,1356,1734,2medium,9604.48,37.33071,-2.95718,1,1,1,1,1,2,2,2,2,1,1,1,1,0,NA,1,1,1,0,1,1,0,1,1,1,0,0,phale,P. halpensis
GR085009,GR,170.6801762,PINUS HALEPENSIS,1570.71,1387,1744,2medium,9382.17,37.32833,-2.94687,2,0,0,0,1,2,2,2,2,1,1,1,1,0,NA,1,1,1,0,1,1,0,1,1,1,0,0,phale,P. halpensis
GR085010,GR,41.2126412,PINUS SYLVESTRIS,1732.37,1606,1818,3high,4251.12,37.32342,-2.92265,0,0,0,0,1,1,1,1,1,2,2,2,2,0,0,1,1,1,1,1,1,0,1,1,1,1,1,psylv,P. sylvestris
GR085011,GR,273.2374927,PINUS SYLVESTRIS,1968.27,1730,2228,3high,9597.29,37.31986,-2.85614,2,1,0,0,1,1,1,1,1,1,1,1,1,0,NA,1,1,1,0,0,0,0,1,1,1,1,2,psylv,P. sylvestris
GR085012,GR,144.71065719999999,PINUS NIGRA SSP SALZM.,1752.74,1590,1902,3high,9503.69,37.31822,-2.88105,2,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,0,0,0,1,1,1,1,2,pnig_sal,P. nigra
GR085013,GR,112.82833000000001,PINUS SYLVESTRIS,1767.44,1623,1865,3high,5462.04,37.31257,-2.89024,2,1,0,0,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,0,0,0,1,1,1,1,2,psylv,P. sylvestris
GR085014,GR,195.7658473,PINUS SYLVESTRIS,1870.39,1709,2019,3high,6013.63,37.30986,-2.87179,2,2,1,1,1,2,2,2,2,1,1,1,1,0,0,1,1,1,1,0,0,4,1,1,1,2,2,psylv,P. sylvestris
GR087001,GR,39.7515141,PINUS HALEPENSIS,903.33,792,988,1low,5454.53,37.18837,-3.57276,NA,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR087002,GR,89.8222547,PINUS HALEPENSIS,876.72,759,1001,1low,7874.66,37.18598,-3.56042,NA,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,phale,P. halpensis
GR087003,GR,107.0574108,PINUS HALEPENSIS,880,727,1011,1low,14229.77,37.17438,-3.5699,NA,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,1,phale,P. halpensis
GR087004,GR,42.5609526,PINUS HALEPENSIS,874.85,764,965,1low,3292.13,37.18777,-3.58397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,1,0,0,0,phale,P. halpensis
GR089007,GR,249.9947722,PINUS HALEPENSIS,1100.63,1071,1135,1low,8531.26,37.39435,-3.06161,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,0,1,2,4,4,4,2,1,3,0,1,2,1,1,1,phale,P. halpensis
GR089009,GR,45.518896000000005,PINUS HALEPENSIS,1121.66,1105,1142,1low,2933.65,37.39155,-3.0514,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,0,1,1,2,2,3,1,1,2,0,1,1,1,1,1,phale,P. halpensis
GR094001,GR,123.081705,PINUS PINASTER,1392.15,1115,1609,2medium,7677.75,37.14202,-3.44973,NA,NA,NA,NA,NA,3,1,0,0,1,1,NA,1,0,2,4,3,NA,2,2,0,0,1,2,1,4,3,ppinas,P. pinaster
GR094002,GR,19.1435871,PINUS NIGRA SSP SALZM.,1552.24,1483,1648,2medium,2343.1,37.13913,-3.43102,NA,NA,NA,NA,NA,3,0,0,0,1,0,NA,0,1,1,3,0,NA,2,1,0,0,2,1,1,0,3,pnig_sal,P. nigra
GR094004,GR,127.85707,PINUS NIGRA SSP SALZM.,1798.12,1580,1995,3high,9378.05,37.12986,-3.43055,NA,2,0,0,1,4,4,1,0,2,0,NA,0,0,2,3,0,NA,1,2,0,1,2,3,3,4,3,pnig_sal,P. nigra
GR094005,GR,179.93850849999998,PINUS SYLVESTRIS,1807.62,1303,2170,3high,11649.1,37.12434,-3.32945,1,NA,0,0,2,2,2,1,3,0,1,NA,0,0,0,2,1,NA,1,2,1,1,1,0,0,1,3,psylv,P. sylvestris
GR094006,GR,182.3263939,PINUS SYLVESTRIS,1632.85,1306,1971,2medium,9325.58,37.11727,-3.34082,2,NA,0,0,2,3,2,2,2,0,2,NA,0,0,1,3,3,NA,1,1,1,1,0,0,0,2,3,psylv,P. sylvestris
GR094007,GR,147.73064879999998,PINUS SYLVESTRIS,2056.97,1892,2185,3high,7811.91,37.12088,-3.31738,1,NA,0,0,1,2,1,1,0,0,3,NA,0,0,0,2,1,NA,2,3,2,0,0,0,0,3,4,psylv,P. sylvestris
GR094008,GR,19.8462085,PINUS NIGRA SSP SALZM.,1943.51,1828,2031,3high,4936.57,37.12535,-3.42336,NA,2,0,0,1,4,4,1,0,0,0,NA,0,0,0,1,0,NA,0,2,0,0,0,1,1,2,3,pnig_sal,P. nigra
GR094009,GR,88.9859371,PINUS SYLVESTRIS,1955.94,1822,2057,3high,6856.3,37.12129,-3.40931,NA,1,0,0,0,4,2,1,0,0,0,NA,0,0,0,0,1,NA,2,2,0,2,2,1,1,1,3,psylv,P. sylvestris
GR094010,GR,36.444064399999995,PINUS SYLVESTRIS,1852.23,1557,2130,3high,3883.88,37.10287,-3.3273,1,NA,0,0,2,2,1,2,0,0,0,NA,0,0,0,2,3,NA,2,3,2,0,2,0,0,2,3,psylv,P. sylvestris
GR097001,GR,53.086084400000004,PINUS HALEPENSIS,1362.25,1255,1444,2medium,4583.37,37.14777,-2.95806,1,0,0,1,1,2,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,2,0,0,0,0,1,phale,P. halpensis
GR097002,GR,391.0801988,PINUS SYLVESTRIS,1557.81,1282,1858,2medium,11011.43,37.13997,-2.94558,4,0,0,0,1,3,0,0,0,0,3,3,1,0,0,1,1,NA,2,3,0,2,0,1,0,0,2,psylv,P. sylvestris
GR097003,GR,88.2066239,NA,1573.02,1315,1773,2medium,6405.12,37.14135,-2.9717,1,0,0,0,1,2,0,0,0,0,3,3,0,0,0,0,0,NA,5,1,2,1,1,1,0,0,1,NA,NA
GR097004,GR,65.4111319,PINUS HALEPENSIS,1481.17,1331,1646,2medium,4232.95,37.13745,-2.96444,1,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,NA,1,1,0,3,1,0,0,0,1,phale,P. halpensis
GR097005,GR,53.3247701,PINUS SYLVESTRIS,1716.25,1610,1826,3high,5249.43,37.13939,-2.98094,2,1,0,2,2,5,0,0,0,1,3,4,2,0,NA,0,0,NA,3,5,2,3,0,3,0,1,2,psylv,P. sylvestris
GR097006,GR,116.3329885,PINUS SYLVESTRIS,1836.54,1662,2016,3high,5920.24,37.13638,-2.98625,2,1,0,2,2,5,0,0,0,1,3,4,4,1,NA,0,0,NA,2,4,1,2,3,3,1,2,2,psylv,P. sylvestris
GR097007,GR,78.0942608,PINUS NIGRA SSP SALZM.,1549.17,1408,1660,2medium,6434.01,37.13119,-2.96849,4,2,0,2,2,4,0,0,0,0,3,3,1,0,NA,0,0,NA,3,3,0,2,3,2,1,1,2,pnig_sal,P. nigra
GR097008,GR,88.016033,PINUS NIGRA SSP SALZM.,1598.27,1414,1722,2medium,6683.09,37.12961,-2.95091,3,0,0,1,2,3,0,0,0,0,2,3,1,0,NA,2,1,NA,3,3,0,2,1,1,0,1,3,pnig_sal,P. nigra
GR097009,GR,294.1645353,PINUS SYLVESTRIS,1910.33,1597,2151,3high,10884.59,37.12354,-2.98204,3,3,0,0,3,4,0,0,0,0,3,3,4,1,NA,0,0,NA,3,3,1,2,1,3,1,2,2,psylv,P. sylvestris
GR097010,GR,99.41772929999999,PINUS NIGRA SSP SALZM.,1670.14,1512,1817,2medium,5453.55,37.12259,-2.96975,4,2,0,2,2,4,0,0,0,0,3,4,4,1,NA,0,0,NA,3,3,0,2,2,2,2,2,2,pnig_sal,P. nigra
GR097011,GR,139.7070983,PINUS PINASTER,1706.55,1520,1834,3high,6180.44,37.12448,-2.95317,3,1,0,0,2,3,0,0,0,0,3,3,3,0,NA,0,0,NA,3,3,0,2,1,2,1,2,3,ppinas,P. pinaster
GR097012,GR,405.0568281,PINUS UNCINATA,1870.1,1515,2112,3high,15841.15,37.11219,-2.96453,3,2,0,0,2,3,0,0,0,0,1,3,3,0,NA,0,0,NA,2,3,1,0,1,2,1,2,3,punci,NA
GR099002,GR,57.9055015,PINUS NIGRA SSP SALZM.,1352.51,1322,1412,2medium,3966.63,37.30654,-3.4689,0,0,1,1,2,2,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,pnig_sal,P. nigra
GR099003,GR,131.9670169,PINUS NIGRA SSP SALZM.,1308.38,1217,1381,2medium,6760.86,37.30834,-3.45057,0,0,1,1,2,2,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,pnig_sal,P. nigra
GR099004,GR,230.95157340000003,PINUS PINASTER,1348.98,1239,1482,2medium,8038.03,37.29933,-3.40882,0,0,1,1,2,3,NA,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,ppinas,P. pinaster
GR099005,GR,63.5959773,PINUS NIGRA SSP SALZM.,1363.24,1324,1404,2medium,4754.09,37.29953,-3.47666,0,0,1,1,2,2,0,1,1,2,1,0,1,0,1,1,NA,NA,0,0,0,1,1,0,0,0,1,pnig_sal,P. nigra
GR099006,GR,279.5197532,PINUS NIGRA SSP SALZM.,1331.81,1282,1371,2medium,9885.69,37.29841,-3.4602,2,1,1,1,2,2,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,1,0,1,pnig_sal,P. nigra
GR099007,GR,19.0203434,PINUS NIGRA SSP SALZM.,1373.62,1337,1416,2medium,2293.73,37.29537,-3.48415,0,0,0,1,3,3,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,pnig_sal,P. nigra
GR099008,GR,42.698663,PINUS NIGRA SSP SALZM.,1356.58,1315,1431,2medium,4335.11,37.29353,-3.47377,0,0,1,1,2,2,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,pnig_sal,P. nigra
GR099009,GR,474.35265719999995,PINUS PINASTER,1363.82,1244,1635,2medium,11365.84,37.28843,-3.41398,0,0,1,1,2,3,NA,0,1,2,1,0,1,0,0,0,2,2,1,1,0,1,1,1,1,0,0,ppinas,P. pinaster
GR099010,GR,160.0094027,PINUS SYLVESTRIS,1450.18,1341,1600,2medium,7310.13,37.29121,-3.49892,0,0,0,1,3,3,3,1,1,2,2,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,2,psylv,P. sylvestris
GR099012,GR,20.9536764,PINUS NIGRA SSP SALZM.,1351.07,1320,1379,2medium,3194.77,37.29133,-3.46587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,pnig_sal,P. nigra
GR099013,GR,21.0542114,PINUS PINASTER,1462.04,1369,1587,2medium,2103.7,37.2899,-3.44768,0,1,1,1,4,3,NA,0,2,2,2,1,2,1,1,2,0,0,1,1,1,1,1,1,1,1,1,ppinas,P. pinaster
GR099014,GR,104.276649,PINUS SYLVESTRIS,1419.95,1339,1564,2medium,4502.56,37.28902,-3.48209,1,0,1,1,2,3,NA,1,1,2,NA,2,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,psylv,P. sylvestris
GR099015,GR,158.3950092,PINUS SYLVESTRIS,1442.33,1292,1598,2medium,7949.7,37.28134,-3.4978,2,1,1,1,1,3,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,psylv,P. sylvestris
GR099016,GR,86.13860550000001,NA,1439.51,1359,1599,2medium,3907.45,37.27262,-3.45238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,0,1,1,2,1,1,1,NA,NA
GR099017,GR,241.46696609999998,PINUS NIGRA SSP SALZM.,1442.01,1340,1648,2medium,7422.68,37.27932,-3.43801,1,1,1,1,3,3,NA,0,2,2,2,1,1,0,0,1,1,1,1,1,0,2,2,2,1,1,1,pnig_sal,P. nigra
GR099018,GR,101.2946131,PINUS NIGRA SSP SALZM.,1458.89,1365,1609,2medium,4438.23,37.2823,-3.44945,5,0,1,1,4,3,NA,0,3,2,2,2,2,1,1,2,1,1,1,2,0,1,2,2,1,1,1,pnig_sal,P. nigra
GR099019,GR,110.7759253,PINUS SYLVESTRIS,1456.73,1342,1617,2medium,5978.42,37.28347,-3.47291,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,psylv,P. sylvestris
GR099020,GR,46.323206199999994,PINUS NIGRA SSP SALZM.,1404.72,1328,1446,2medium,5749.91,37.27888,-3.41216,0,0,1,1,2,1,NA,0,1,2,2,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,pnig_sal,P. nigra
GR099021,GR,56.95483,NA,1446.54,1351,1558,2medium,3588.46,37.28076,-3.46276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,NA,NA
GR099022,GR,73.0492623,PINUS NIGRA SSP SALZM.,1461.87,1284,1602,2medium,6027.33,37.27839,-3.49449,0,1,1,1,1,2,0,1,1,2,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,pnig_sal,P. nigra
GR099023,GR,86.68212120000001,PINUS SYLVESTRIS,1525.44,1418,1636,2medium,5563.92,37.27865,-3.47818,2,1,1,1,2,3,3,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,psylv,P. sylvestris
GR099024,GR,94.1334378,PINUS HALEPENSIS,1434.61,1318,1532,2medium,6475.04,37.28114,-3.41327,0,0,1,1,2,2,NA,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,phale,P. halpensis
GR099025,GR,228.92252050000002,NA,1517.64,1365,1658,2medium,8483.5,37.27294,-3.48563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,NA,NA
GR099026,GR,84.4040399,PINUS NIGRA SSP SALZM.,1510.23,1391,1648,2medium,6222.05,37.26992,-3.4744,3,0,1,1,3,3,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,pnig_sal,P. nigra
GR099027,GR,139.5252993,PINUS NIGRA SSP SALZM.,1369.44,1276,1485,2medium,6154.62,37.26157,-3.48197,3,0,1,2,4,4,1,1,3,3,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,pnig_sal,P. nigra
GR099028,GR,35.622138400000004,PINUS PINASTER,1404.47,1315,1511,2medium,4675.16,37.26325,-3.46549,2,0,1,1,2,3,NA,0,3,3,2,2,1,1,1,1,1,1,1,1,0,1,2,2,1,1,1,ppinas,P. pinaster
GR099029,GR,63.4895443,PINUS NIGRA SSP SALZM.,1417.44,1294,1525,2medium,3482.67,37.26569,-3.49395,0,0,1,1,2,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,1,1,pnig_sal,P. nigra
GR099030,GR,69.3544227,PINUS PINASTER,1297.32,1190,1365,2medium,3969.4,37.26136,-3.5025,0,0,1,1,1,2,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,ppinas,P. pinaster
GR099031,GR,78.1099588,PINUS PINASTER,1252.89,1167,1327,2medium,5098.86,37.25691,-3.49543,1,1,1,1,3,3,0,1,1,1,1,1,0,0,2,1,0,0,1,0,0,2,1,1,0,0,0,ppinas,P. pinaster
GR099032,GR,133.4025591,NA,1372.94,1247,1503,2medium,9543.75,37.24995,-3.47627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0,1,2,2,1,1,2,NA,NA
GR099033,GR,240.9126659,PINUS NIGRA SSP SALZM.,1279.77,1104,1476,2medium,7599.29,37.24899,-3.49975,0,0,1,2,2,2,0,0,1,1,1,1,0,0,2,1,0,0,1,0,0,0,2,1,1,1,1,pnig_sal,P. nigra
GR099035,GR,19.6944351,PINUS HALEPENSIS,1254.3,1179,1471,2medium,6749.8,37.24406,-3.49071,1,1,1,1,1,1,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,phale,P. halpensis
GR099036,GR,50.153408500000005,NA,1356.25,1102,1509,2medium,6459.73,37.24255,-3.50305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,NA,NA
GR099038,GR,60.450608900000006,NA,1262.65,1150,1428,2medium,4531.04,37.23805,-3.50414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,2,1,1,1,NA,NA
GR099039,GR,111.9065661,PINUS HALEPENSIS,1195.71,1079,1366,1low,7697.89,37.23437,-3.51573,1,0,1,1,2,2,NA,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,2,1,1,0,phale,P. halpensis
GR099042,GR,90.44259960000001,PINUS NIGRA SSP SALZM.,1185.68,1105,1411,1low,5146.62,37.23449,-3.4884,3,0,1,1,3,3,NA,0,2,3,3,2,1,1,2,1,1,1,1,1,0,0,1,2,1,1,1,pnig_sal,P. nigra
GR103001,GR,167.65787450000002,PINUS HALEPENSIS,774.25,540,1128,1low,13078.3,36.81558,-3.62773,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,phale,P. halpensis
GR103002,GR,150.2234391,PINUS HALEPENSIS,804.98,469,1187,1low,9567.74,36.81657,-3.63705,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phale,P. halpensis
GR105002,GR,697.3919656,PINUS HALEPENSIS,1118.82,962,1375,1low,19448.43,37.36862,-3.4275,NA,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,phale,P. halpensis
GR105004,GR,501.1318391,PINUS HALEPENSIS,1093.03,952,1339,1low,26326.26,37.35893,-3.47212,NA,0,0,1,1,2,1,0,0,1,0,1,0,0,1,1,1,1,2,0,1,0,1,3,0,0,0,phale,P. halpensis
GR105005,GR,332.8360621,PINUS HALEPENSIS,1346.98,1197,1531,2medium,13637.76,37.36253,-3.40273,NA,0,0,1,1,1,1,0,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,2,0,0,0,phale,P. halpensis
GR105007,GR,128.1838818,PINUS HALEPENSIS,1470.16,1345,1595,2medium,6601.43,37.36168,-3.38704,NA,0,0,1,3,4,NA,0,1,2,3,2,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,phale,P. halpensis
GR105011,GR,430.575022,PINUS HALEPENSIS,1246.14,1075,1503,2medium,11261.88,37.35289,-3.43804,NA,0,0,2,2,3,1,0,1,2,3,0,0,1,3,1,1,1,0,1,1,0,2,1,0,0,0,phale,P. halpensis
GR105014,GR,325.9447997,PINUS HALEPENSIS,1321.01,1123,1700,2medium,22315.26,37.34274,-3.48918,NA,0,0,1,1,2,1,0,1,3,2,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,phale,P. halpensis
GR105017,GR,84.8621264,PINUS HALEPENSIS,1558.48,1344,1753,2medium,3931.35,37.32226,-3.53173,NA,1,0,0,0,0,1,0,1,2,NA,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,phale,P. halpensis
GR107001,GR,243.4856106,PINUS PINASTER,963.7,860,1085,1low,10683.36,36.94312,-3.83187,NA,0,0,1,1,1,1,1,1,2,0,1,0,0,0,2,0,0,1,0,0,1,2,3,0,1,1,ppinas,P. pinaster
GR107002,GR,111.0016206,PINUS PINASTER,1001.89,891,1086,1low,5097.32,36.93944,-3.83698,NA,0,0,2,3,3,1,2,2,3,0,1,0,0,1,3,0,0,0,0,1,0,1,4,0,1,1,ppinas,P. pinaster
GR107003,GR,293.9897324,PINUS HALEPENSIS,1067.5,904,1190,1low,11944.93,36.92273,-3.82019,NA,0,1,2,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,2,0,0,0,phale,P. halpensis
GR107004,GR,181.3368075,PINUS HALEPENSIS,1110.82,925,1274,1low,13101.41,36.91439,-3.79148,NA,0,0,2,2,2,1,2,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,3,1,1,1,phale,P. halpensis
GR107005,GR,248.77984070000002,PINUS HALEPENSIS,1127.37,976,1227,1low,9121.06,36.91828,-3.76909,NA,0,0,1,2,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,1,1,1,1,1,phale,P. halpensis
GR107006,GR,400.5212369,PINUS PINASTER,1134.97,933,1293,1low,11578.46,36.90291,-3.80604,NA,0,1,2,1,2,2,1,1,1,3,0,0,1,1,3,0,0,2,3,1,0,1,3,3,2,2,ppinas,P. pinaster
GR107007,GR,390.9407163,PINUS NIGRA SSP SALZM.,1170.32,939,1342,1low,15865.94,36.90995,-3.78102,NA,0,0,1,1,1,1,2,1,2,3,0,0,0,1,4,0,0,1,1,1,0,2,2,3,1,2,pnig_sal,P. nigra
GR107008,GR,265.8433972,PINUS PINASTER,1185.67,959,1291,1low,10575.45,36.90941,-3.77084,NA,0,0,1,1,2,1,2,1,1,3,0,0,0,1,2,0,0,1,1,1,1,1,3,3,1,1,ppinas,P. pinaster
GR107009,GR,83.2485772,PINUS PINASTER,1266.52,1113,1344,2medium,6716.33,36.89131,-3.77789,NA,0,1,0,1,2,2,1,1,2,3,0,0,1,2,4,0,0,3,1,0,1,1,3,4,1,2,ppinas,P. pinaster
GR107010,GR,84.0507468,PINUS PINASTER,1168.12,1043,1281,1low,4270.99,36.88952,-3.79796,NA,0,0,1,1,1,1,1,0,2,2,0,0,0,2,3,0,0,1,0,0,0,2,3,0,2,1,ppinas,P. pinaster
GR107011,GR,132.5541862,PINUS PINASTER,1154.6,1053,1374,1low,7398.82,36.88222,-3.79308,NA,0,0,1,0,2,1,2,0,2,2,0,0,0,1,1,0,0,1,1,0,0,1,0,2,2,1,ppinas,P. pinaster
GR107012,GR,243.22879070000002,PINUS PINASTER,1190.41,1061,1378,1low,9173.3,36.88057,-3.78004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,2,2,0,0,1,1,0,0,2,0,4,3,2,ppinas,P. pinaster
GR107013,GR,429.52732869999994,PINUS PINASTER,1085.67,913,1278,1low,17673.92,36.91236,-3.79848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,0,0,1,1,1,0,1,3,1,1,1,ppinas,P. pinaster
GR108001,GR,264.4717465,PINUS HALEPENSIS,1427.78,1214,1707,2medium,11673.17,37.19429,-3.18346,1,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1,0,0,1,1,0,0,0,phale,P. halpensis
GR108002,GR,251.1729662,PINUS PINASTER,1539.85,1299,1726,2medium,8435.39,37.18504,-3.20223,1,0,0,0,0,1,0,0,0,0,1,NA,1,0,0,0,0,NA,0,1,0,1,0,1,0,0,0,ppinas,P. pinaster
GR108003,GR,112.3601057,PINUS NIGRA SSP SALZM.,1758.51,1638,1870,3high,9030.88,37.18063,-3.21764,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,0,0,NA,1,3,0,0,0,1,0,0,1,pnig_sal,P. nigra
GR108004,GR,159.8176132,PINUS NIGRA SSP SALZM.,1384.28,1256,1566,2medium,7708.61,37.17686,-3.17792,1,0,0,0,1,2,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1,0,0,0,1,0,0,0,pnig_sal,P. nigra
GR108005,GR,241.506322,NA,1473.27,1262,1715,2medium,9072.35,37.17695,-3.19059,0,0,0,0,0,0,0,0,0,NA,NA,2,1,0,0,0,0,NA,0,1,0,1,0,1,0,0,0,NA,NA
GR108006,GR,118.0262094,PINUS NIGRA SSP SALZM.,1837.14,1684,1990,3high,5461.55,37.17516,-3.22682,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,1,3,1,1,0,1,0,0,0,pnig_sal,P. nigra
GR108007,GR,108.509378,PINUS NIGRA SSP SALZM.,1600.47,1406,1715,2medium,6618.46,37.17475,-3.20887,2,1,0,0,2,2,1,0,0,0,2,2,0,0,0,0,0,NA,2,3,1,0,1,0,0,0,1,pnig_sal,P. nigra
GR108008,GR,267.3331744,PINUS HALEPENSIS,1383.22,1257,1605,2medium,9026.95,37.16656,-3.16243,1,0,0,0,0,2,0,0,0,0,3,NA,0,0,0,0,0,NA,1,1,0,1,0,0,0,0,0,phale,P. halpensis
GR108009,GR,97.2594766,PINUS NIGRA SSP SALZM.,1785.26,1639,1949,3high,7244.88,37.16928,-3.21716,2,1,0,1,2,2,2,0,0,1,1,2,NA,0,0,0,0,NA,3,4,2,0,0,0,0,0,1,pnig_sal,P. nigra
GR108010,GR,65.5848077,NA,1656.38,1571,1727,2medium,3364.27,37.16917,-3.19606,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,NA,0,0,NA,0,1,0,1,0,0,0,0,1,NA,NA
